deal_qualilty,hyperlink,mile,name,object,other_attributes,price,self.year
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730473745/overview/,"34,713 mi.",2014 Volkswagen Tiguan,,"Exterior Color: Silver,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$15,999",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/725905908/overview/,"16,722 mi.",2014 Jeep Cherokee Latitude,,"Exterior Color: Brilliant Black Crystal Pearlcoat,Interior Color: Black,Transmission: 9-Speed Automatic,Drivetrain: 4WD","$17,500",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/724261192/overview/,"25,199 mi.",2014 Jeep Patriot Latitude,,"Exterior Color: Granite Crystal Clearcoat Metallic,Interior Color: Dark Slate Gray,Transmission: Automatic,Drivetrain: 4WD","$15,000",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/717970886/overview/,"44,885 mi.",2014 Subaru Outback 2.5i Premium,,"Exterior Color: Venetian Red Pearl,Interior Color: Taupe,Transmission: Automatic CVT,Drivetrain: AWD","$16,579",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/718787609/overview/,"48,317 mi.",2014 Honda CR-V EX-L,,"Exterior Color: Gray,Interior Color: Black,Transmission: 5-Speed Automatic,Drivetrain: AWD","$17,895",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/714454424/overview/,"38,179 mi.",2014 Nissan Rogue SV,,"Exterior Color: Super Black,Transmission: Automatic CVT,Drivetrain: AWD","$13,800",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/722295271/overview/,"25,779 mi.",2014 Buick Encore Convenience,,"Exterior Color: Silver,Transmission: 6-Speed Automatic,Drivetrain: FWD","$14,205",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729460040/overview/,"71,619 mi.",2014 Honda CR-V EX,,"Interior Color: Black,Transmission: 5-Speed Automatic,Drivetrain: AWD","$14,500",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/726726660/overview/,"61,814 mi.",2014 Subaru Forester 2.5i Premium,,"Exterior Color: Marine Blue Pearl,Interior Color: Gray,Transmission: Automatic CVT,Drivetrain: AWD","$14,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729598965/overview/,"49,095 mi.",2014 Dodge Journey SE,,"Exterior Color: Bright Silver Clearcoat Metallic,Interior Color: Black,Transmission: Automatic,Drivetrain: AWD","$14,447",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/730306574/overview/,10 mi.,2014 Nissan Rogue SL,,"Exterior Color: Graphite Blue,Interior Color: Almond,Transmission: xtronic cvt automatic,Drivetrain: All Wheel Drive","$18,495",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728862979/overview/,"53,072 mi.",2014 Kia Sorento LX,,"Exterior Color: Titanium Silver,Interior Color: Gray,Transmission: 6-Speed Automatic,Drivetrain: AWD","$15,495",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729989704/overview/,"51,078 mi.",2014 Ford Escape S,,"Exterior Color: Sterling Gray Metallic,Interior Color: Charcoal Black,Transmission: 6-Speed Automatic w/OD,Drivetrain: FWD","$12,999",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/717510453/overview/,"34,899 mi.",2014 Ford Edge SEL,,"Exterior Color: Gray,Interior Color: Charcoal Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,555",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730166215/overview/,"63,282 mi.",2014 Ford Escape Titanium,,"Exterior Color: Ruby Red Tinted Clearcoat,Interior Color: Medium Light Stone,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$16,500",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727845030/overview/,"47,446 mi.",2014 Honda CR-V EX,,"Exterior Color: Urban Titanium Metallic,Interior Color: Black,Transmission: 5-Speed Automatic,Drivetrain: AWD","$16,285",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/729686430/overview/,"36,146 mi.",2014 GMC Terrain AWD SLT-1,,"Exterior Color: Onyx Black,Interior Color: Jet Black,Transmission: 6-speed Automatic,Drivetrain: All Wheel Drive","$17,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729452022/overview/,"31,474 mi.",2014 Ford Escape SE,,"Exterior Color: Silver,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$17,000",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727337609/overview/,"52,736 mi.",2014 Ford Edge SEL,,"Exterior Color: Tuxedo Black Metallic,Interior Color: Charcoal Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$19,389",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726658572/overview/,"62,153 mi.",2014 Kia Sorento SX,,"Exterior Color: Black,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$19,145",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727920843/overview/,"30,528 mi.",2014 Honda CR-V EX,,"Exterior Color: Silver,Transmission: 5-Speed Automatic,Drivetrain: AWD","$18,818",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/722788866/overview/,"77,403 mi.",2014 Jeep Grand Cherokee Laredo,,"Exterior Color: Brilliant Black Crystal Pearlcoat,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: 4WD","$16,999",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/722648434/overview/,"51,534 mi.",2014 Jeep Cherokee Trailhawk,,"Exterior Color: Gray,Interior Color: Black,Transmission: 9-Speed Automatic,Drivetrain: 4WD","$19,984",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730223238/overview/,"74,091 mi.",2014 Toyota Venza XLE,,"Exterior Color: Silver,Interior Color: Light Gray,Transmission: 6-Speed Automatic,Drivetrain: AWD","$16,482",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/715892323/overview/,"45,367 mi.",2014 Ford Escape SE,,"Exterior Color: Ingot Silver Metallic,Interior Color: Charcoal Black,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$15,900",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/715662708/overview/,"48,866 mi.",2014 Ford Escape Titanium,,"Exterior Color: Tuxedo Black,Interior Color: Medium Light Stone,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$17,189",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/723758473/overview/,"99,642 mi.",2014 Toyota RAV4 XLE,,"Exterior Color: Black,Transmission: 6-SPEED A/T,Drivetrain: All Wheel Drive","$13,990",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/728664795/overview/,"71,590 mi.",2014 Jeep Grand Cherokee Laredo,,"Exterior Color: Bright White Clearcoat,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: 4WD","$16,800",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730247477/overview/,"36,397 mi.",2014 Honda CR-V EX,,"Exterior Color: Silver,Interior Color: Gray,Transmission: 5-Speed Automatic,Drivetrain: AWD","$18,495",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729815611/overview/,"58,958 mi.",2014 Mitsubishi Outlander SE,,"Exterior Color: Diamond White Pearl,Interior Color: Black,Transmission: Automatic CVT,Drivetrain: 4WD","$13,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727618753/overview/,"70,947 mi.",2014 Honda CR-V EX,,"Exterior Color: Crystal Black Pearl,Interior Color: Black,Transmission: 5-Speed Automatic,Drivetrain: AWD","$16,985",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/722974622/overview/,"35,843 mi.",2014 Hyundai Santa Fe Sport 2.4L,,"Exterior Color: Moonstone Silver,Interior Color: Gray,Transmission: 6-Speed Automatic,Drivetrain: AWD","$19,937",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729929522/overview/,"24,512 mi.",2014 Jeep Cherokee Latitude,,"Exterior Color: Billet Silver Metallic Clearcoat,Interior Color: Black,Transmission: 9-Speed Automatic,Drivetrain: 4WD","$18,937",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730355132/overview/,"28,172 mi.",2014 Honda CR-V EX,,"Exterior Color: Black,Interior Color: Black,Transmission: 5-Speed Automatic w/OD,Drivetrain: AWD","$18,495",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730140677/overview/,"36,416 mi.",2014 Nissan Murano S,,"Exterior Color: White,Interior Color: Tan,Transmission: 1-Speed CVT w/OD,Drivetrain: AWD","$18,495",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730234648/overview/,"27,632 mi.",2014 Nissan Rogue SL,,"Exterior Color: Gun Metallic,Interior Color: Charcoal,Transmission: 1-Speed CVT w/OD,Drivetrain: AWD","$18,995",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/730301024/overview/,"25,824 mi.",2014 Nissan Rogue SL,,"Exterior Color: Black,Interior Color: Black,Transmission: 1-Speed CVT w/OD,Drivetrain: AWD","$19,998",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/719197225/overview/,"48,805 mi.",2014 Chevrolet Traverse LS,,"Exterior Color: Atlantis Blue Metallic,Interior Color: Gray,Transmission: 6-Speed Automatic,Drivetrain: AWD","$15,999",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/710700147/overview/,"61,085 mi.",2014 Nissan Rogue Select S,,"Exterior Color: Brilliant Silver,Interior Color: Black,Transmission: Automatic CVT,Drivetrain: AWD","$10,999",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/722004638/overview/,"33,074 mi.",2014 Subaru Outback 2.5i Premium,,"Exterior Color: Tungsten Metallic,Interior Color: Taupe,Transmission: Automatic CVT,Drivetrain: AWD","$18,900",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/725248965/overview/,"36,060 mi.",2014 Nissan Murano S,,"Exterior Color: Super Black,Transmission: Automatic CVT,Drivetrain: AWD","$15,333",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/722286613/overview/,"55,371 mi.","2014 Nissan Rogue Select S, back up camera,AWD,",,"Exterior Color: Black,Interior Color: Gray,Transmission: Automatic,Drivetrain: All Wheel Drive","$10,999",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729269155/overview/,"42,338 mi.",2014 Jeep Cherokee Latitude,,"Exterior Color: Deep Cherry Red Crystal Pearlcoat,Interior Color: Black/Iceland Gray,Transmission: 9-SPEED A/T,Drivetrain: Four Wheel Drive","$16,000",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727111871/overview/,"31,464 mi.",2014 Ford Edge SE,,"Exterior Color: Silver,Interior Color: Select,Transmission: 6-SPEED A/T,Drivetrain: All Wheel Drive","$16,999",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/721425678/overview/,"30,988 mi.",2014 Nissan Pathfinder S,,"Exterior Color: White,Interior Color: Black,Transmission: xtronic cvt (continuously variable),Drivetrain: Four Wheel Drive","$18,695",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/722134787/overview/,"47,797 mi.",2014 Nissan Murano SL,,"Exterior Color: Black,Interior Color: Black,Transmission: xtronic continuously variable (cvt),Drivetrain: All Wheel Drive","$17,695",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730271075/overview/,"47,192 mi.",2014 Hyundai Santa Fe GLS,,"Exterior Color: Circuit Silver,Interior Color: Gray,Transmission: Automatic,Drivetrain: All Wheel Drive","$19,993",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727938787/overview/,"26,512 mi.",2014 Kia Sorento LX,,"Exterior Color: Satin Metal,Interior Color: Black,Transmission: 6-Speed Automatic w/OD,Drivetrain: FWD","$15,269",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728008004/overview/,"36,470 mi.",2014 Ford Escape S,,"Exterior Color: Ingot Silver Metallic,Interior Color: Charcoal Black,Transmission: 6-Speed Automatic,Drivetrain: FWD","$13,583",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/702396280/overview/,"84,956 mi.",2014 Nissan Rogue SV,,"Exterior Color: Super Black,Interior Color: Gray,Transmission: Automatic CVT,Drivetrain: AWD","$13,985",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730430640/overview/,"52,100 mi.",2014 Jeep Compass Sport,,"Exterior Color: Bright White Clearcoat,Interior Color: Dark Slate Gray,Transmission: Automatic,Drivetrain: FWD","$11,976",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729924850/overview/,"110,903 mi.",2014 Acura MDX 3.5L Technology Package,,"Exterior Color: White,Interior Color: Parchment,Transmission: 6-Speed Automatic,Drivetrain: AWD","$20,000",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727515585/overview/,"70,840 mi.",2014 Ford Explorer XLT,,"Exterior Color: Sterling Gray Metallic,Interior Color: Charcoal Black,Transmission: 6-Speed Automatic,Drivetrain: FWD","$17,990",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726690873/overview/,"61,251 mi.",2014 Ford Escape SE,,"Exterior Color: Ruby Red Tinted Clearcoat,Interior Color: Charcoal Black,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$14,000",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/728970404/overview/,"95,990 mi.",2014 GMC Acadia SLT,,"Exterior Color: White Diamond Tricoat,Interior Color: Ebony,Transmission: Automatic,Drivetrain: All Wheel Drive","$18,490",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729268601/overview/,"120,577 mi.",2014 Subaru Forester 2.5i,,"Exterior Color: Burnished Bronze Metallic,Interior Color: Black,Transmission: 6-Speed CVT w/OD,Drivetrain: AWD","$12,989",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/723665104/overview/,"10,524 mi.",2014 Nissan Juke S,,"Exterior Color: Gun Metallic,Interior Color: Gray,Transmission: Automatic CVT,Drivetrain: AWD","$13,894",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/724903949/overview/,"39,372 mi.",2014 Subaru Outback 2.5i,,"Exterior Color: Cypress Green Pearl,Interior Color: Ivory,Transmission: 6-Speed CVT w/OD,Drivetrain: AWD","$16,775",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/716487396/overview/,"36,899 mi.",2014 Chevrolet Equinox 1LT,,"Exterior Color: White Diamond Tri-Coat,Interior Color: Jet Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,999",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729291926/overview/,"32,315 mi.",2014 Honda CR-V EX,,"Exterior Color: Crystal Black Pearl,Interior Color: Black,Transmission: 5-Speed Automatic,Drivetrain: FWD","$18,450",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729222973/overview/,"40,202 mi.",2014 Toyota RAV4 LE,,"Exterior Color: Super White,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$17,320",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/724824013/overview/,"63,831 mi.",2014 Jeep Cherokee Latitude,,"Exterior Color: Bright White Clearcoat,Interior Color: Black,Transmission: 9-Speed Automatic w/OD,Drivetrain: Four Wheel Drive","$16,893",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730690369/overview/,"70,860 mi.",2014 Honda CR-V EX,,"Exterior Color: Silver,Interior Color: Gray,Transmission: 5-Speed Automatic,Drivetrain: AWD","$15,935",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730790398/overview/,"75,237 mi.",2014 Mercedes-Benz GLK 350 4MATIC,,"Exterior Color: White,Interior Color: Tan,Transmission: 7-Speed Automatic,Drivetrain: AWD","$18,995",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/729893453/overview/,"40,466 mi.",2014 Ford Escape SE,,"Exterior Color: Tuxedo Black Metallic,Interior Color: Charcoal Black,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$16,495",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727549453/overview/,"54,907 mi.",2014 Hyundai Santa Fe GLS,,"Exterior Color: Circuit Silver,Interior Color: Gray,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,399",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730303142/overview/,"33,777 mi.",2014 Honda CR-V LX,,"Exterior Color: Basque Red Pearl Ii,Interior Color: Gray,Transmission: 5-Speed Automatic w/OD,Drivetrain: AWD","$18,465",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730619054/overview/,"47,098 mi.",2014 Toyota RAV4 LE,,"Exterior Color: Classic Silver Metallic,Transmission: 6-Speed Automatic,Drivetrain: FWD","$16,851",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726624975/overview/,"31,222 mi.",2014 Toyota Venza Base,,"Exterior Color: Attitude Black Metallic,Interior Color: Black,Transmission: 6-SPEED A/T,Drivetrain: All Wheel Drive","$17,569",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730786574/overview/,"42,168 mi.",2014 Chevrolet Traverse LS,,"Exterior Color: Silver,Interior Color: Dark Gray,Transmission: 6-Speed Automatic,Drivetrain: FWD","$18,200",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/728226502/overview/,"64,827 mi.",2014 Honda Pilot EX-L,,"Exterior Color: Black,Interior Color: Gray,Transmission: 5-Speed Automatic,Drivetrain: 4WD","$18,995",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/718444668/overview/,"32,447 mi.",2014 Nissan Murano S,,"Exterior Color: Brilliant Silver,Interior Color: Black,Transmission: Automatic CVT,Drivetrain: AWD","$13,900",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/726234439/overview/,"44,501 mi.",2014 Jeep Cherokee Latitude,,"Exterior Color: Bright White Clearcoat,Interior Color: Black/Iceland Gray,Transmission: 9-SPEED A/T,Drivetrain: Front Wheel Drive","$14,900",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/730467014/overview/,"62,681 mi.",2014 Mazda CX-5 Touring,,"Exterior Color: Sky Blue Mica,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$13,942",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/727433436/overview/,"33,649 mi.",2014 Toyota Venza XLE,,"Exterior Color: Blizzard Pearl,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,998",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/716782501/overview/,"98,311 mi.",2014 INFINITI QX70 Base,,"Exterior Color: Iridium Blue,Interior Color: Graphite,Transmission: 7-Speed Automatic,Drivetrain: AWD","$16,480",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/730413983/overview/,"87,351 mi.",2014 BMW X3 xDrive28i,,"Exterior Color: Alpine White,Interior Color: Black,Transmission: 8-Speed Automatic,Drivetrain: AWD","$15,980",2014
GREAT DEAL,https://www.cars.com/vehicledetail/detail/725094042/overview/,"60,898 mi.",2014 Ford Edge SEL,,"Exterior Color: Ingot Silver Metallic,Interior Color: Medium Light Stone,Transmission: 6-Speed Automatic,Drivetrain: AWD","$14,994",2014
NOT A GOOD DEAL,https://www.cars.com/vehicledetail/detail/726022807/overview/,"40,276 mi.",2014 Jeep Compass Latitude,,"Exterior Color: Bright White Clearcoat,Interior Color: Light Pebble Beige / Dark Slate Gra,Transmission: 6-Speed Automatic,Drivetrain: 4WD","$11,993",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/720988780/overview/,"30,024 mi.",2014 Volkswagen Tiguan Auto S,,"Exterior Color: Pepper Gray Metallic,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: FWD","$13,179",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/715527671/overview/,"53,117 mi.",2014 Volkswagen Tiguan 4MOTION Auto S,,"Exterior Color: Deep Black,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$11,671",2014
GOOD DEAL,https://www.cars.com/vehicledetail/detail/725552048/overview/,"30,066 mi.",2014 Toyota RAV4 LE,,"Exterior Color: Barcelona Red Metallic,Interior Color: Black,Transmission: 6-Speed Automatic,Drivetrain: AWD","$18,500",2014
